symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711898,44.3792403109,45.0707964659,44.2548080616,44.8075744,102847592,0.0,1.0
AAPL,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27200447,44.2500222058,44.5443523341,44.1973777926,44.5371735504,108801788,0.0,1.0
AAPL,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663096,43.5919670411,44.2500222058,43.2473854275,43.8862971693,126652384,0.0,1.0
AAPL,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569201,44.1327687401,44.6352835932,43.6805053723,43.7881871266,98276804,0.0,1.0
AAPL,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.23,25285328,44.0681596876,44.8147531836,44.0370516252,44.3242029699,101141312,0.0,1.0
AAPL,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365235,44.3888120224,44.5587099013,43.9820142842,44.0538021203,69460940,0.0,1.0
AAPL,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737666,44.2954878354,44.7932168327,43.7690437036,44.5778533243,90950664,0.0,1.0
AAPL,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731343,44.7908239049,44.8195390393,43.8910830251,43.9868001399,70925372,0.0,1.0
AAPL,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954806,44.0107294186,44.975079351,43.9197981595,44.936792505,55819224,0.0,1.0
AAPL,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604248,44.3648827437,44.6065684587,44.096874822,44.3313817535,66416992,0.0,1.0
AAPL,2018-07-06 00:00:00+00:00,187.97,188.43,185.2,185.42,17485245,44.9798652067,45.0899398888,44.3170241862,44.3696685994,69940980,0.0,1.0
AAPL,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756634,45.6044193813,45.62834866,45.2981246137,45.3459831711,79026536,0.0,1.0
AAPL,2018-07-10 00:00:00+00:00,190.35,191.28,190.18,190.71,15939149,45.5493820402,45.7719243323,45.5087022664,45.6355274436,63756596,0.0,1.0
AAPL,2018-07-11 00:00:00+00:00,187.88,189.78,187.61,188.5,18831470,44.9583288559,45.4129851515,44.8937198033,45.1066903839,75325880,0.0,1.0
AAPL,2018-07-12 00:00:00+00:00,191.03,191.41,189.31,189.53,18041131,45.7121011355,45.8030323946,45.3005175416,45.3531619547,72164524,0.0,1.0
AAPL,2018-07-13 00:00:00+00:00,191.33,191.84,190.9,191.08,12519792,45.7838889717,45.9059282931,45.6809930732,45.7240657749,50079168,0.0,1.0
AAPL,2018-07-16 00:00:00+00:00,190.91,192.65,190.42,191.52,15043110,45.6833860011,46.0997554507,45.5661325353,45.8293546012,60172440,0.0,1.0
AAPL,2018-07-17 00:00:00+00:00,191.45,191.87,189.2,189.75,15534523,45.8126041061,45.9131070767,45.274195335,45.4058063679,62138092,0.0,1.0
AAPL,2018-07-18 00:00:00+00:00,190.4,191.8,189.93,191.78,16393381,45.5613466796,45.8963565816,45.4488790696,45.8915707259,65573524,0.0,1.0
AAPL,2018-07-19 00:00:00+00:00,191.88,192.55,189.69,189.69,20286752,45.9155000046,46.075826172,45.3914488007,45.3914488007,81147008,0.0,1.0
AAPL,2018-07-20 00:00:00+00:00,191.44,192.43,190.17,191.78,20706042,45.8102111783,46.0471110376,45.5063093385,45.8915707259,82824168,0.0,1.0
AAPL,2018-07-23 00:00:00+00:00,191.61,191.96,189.56,190.68,15989365,45.8508909521,45.9346434276,45.3603407384,45.62834866,63957460,0.0,1.0
AAPL,2018-07-24 00:00:00+00:00,193.0,193.66,192.05,192.45,18697898,46.1835079263,46.3414411658,45.9561797784,46.0518968933,74791592,0.0,1.0
AAPL,2018-07-25 00:00:00+00:00,194.82,194.85,192.43,193.06,16826483,46.6190207989,46.6261995826,46.0471110376,46.1978654935,67305932,0.0,1.0
AAPL,2018-07-26 00:00:00+00:00,194.21,195.96,193.61,194.61,19075964,46.4730521988,46.8918145763,46.3294765264,46.5687693136,76303856,0.0,1.0
AAPL,2018-07-27 00:00:00+00:00,190.98,195.19,190.1,194.99,24023972,45.7001364962,46.7075591302,45.4895588434,46.6597005728,96095888,0.0,1.0
AAPL,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029535,45.4440932139,45.9920736965,45.2430872726,45.9202858604,84118140,0.0,1.0
AAPL,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373038,45.535024473,45.9777161293,45.3076963252,45.5374174009,157492152,0.0,1.0
AAPL,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935716,48.2174966173,48.279712742,47.214859839,47.6503727117,271742864,0.0,1.0
AAPL,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404012,49.6269311338,49.8638309931,47.9423099121,47.9973472531,249616048,0.0,1.0
AAPL,2018-08-03 00:00:00+00:00,207.99,208.74,205.48,207.03,33447396,49.7705068061,49.9499763965,49.1698819103,49.5407857304,133789584,0.0,1.0
AAPL,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208.0,25425387,50.0289430163,50.072015718,49.5503574419,49.772899734,101701548,0.0,1.0
AAPL,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587387,49.5599291534,50.1318389148,49.4761766779,50.0887662131,102349548,0.0,1.0
AAPL,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525487,49.5934301436,49.7274341044,48.9401608346,49.306278799,90101948,0.0,1.0
AAPL,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23492626,49.9834773867,50.1988408952,49.5814655043,49.6006089272,93970504,0.0,1.0
AAPL,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611202,49.8351158587,50.2121270469,49.6286001759,49.7942929912,98444808,0.73,1.0
AAPL,2018-08-13 00:00:00+00:00,208.87,210.95,207.7,207.7,25890880,50.1568961085,50.6563758993,49.8759387262,49.8759387262,103563520,0.0,1.0
AAPL,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.16,20748010,50.3682144816,50.5627234385,50.0104140545,50.4666696326,82992040,0.0,1.0
AAPL,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807564,50.4858803938,50.6059476512,50.0272234705,50.2409431887,115230256,0.0,1.0
AAPL,2018-08-16 00:00:00+00:00,213.32,213.81,211.47,211.75,28500367,51.2254946994,51.3431606117,50.781245847,50.8484835112,114001468,0.0,1.0
AAPL,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35426997,52.2484677325,52.337317503,51.1870731771,51.2543108412,141707988,0.0,1.0
AAPL,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287695,51.7393825611,52.6326829562,51.6553354809,52.3733376802,121150780,0.0,1.0
AAPL,2018-08-21 00:00:00+00:00,215.04,217.19,214.03,216.8,26159755,51.6385260649,52.1548152717,51.3959902049,52.061162811,104639020,0.0,1.0
