symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
ZS,2019-02-14 00:00:00+00:00,50.08,50.3255,48.5,48.855,1314966,50.08,50.3255,48.5,48.855,1314966,0.0,1.0
ZS,2019-02-15 00:00:00+00:00,50.11,50.8,49.7,50.4,1018065,50.11,50.8,49.7,50.4,1018065,0.0,1.0
ZS,2019-02-19 00:00:00+00:00,49.99,50.5,49.765,50.18,1004419,49.99,50.5,49.765,50.18,1004419,0.0,1.0
ZS,2019-02-20 00:00:00+00:00,49.83,50.58,49.24,50.18,943152,49.83,50.58,49.24,50.18,943152,0.0,1.0
ZS,2019-02-21 00:00:00+00:00,49.67,50.1799,48.82,50.04,631481,49.67,50.1799,48.82,50.04,631481,0.0,1.0
ZS,2019-02-22 00:00:00+00:00,49.78,50.57,49.52,50.06,1426022,49.78,50.57,49.52,50.06,1426022,0.0,1.0
ZS,2019-02-25 00:00:00+00:00,49.93,50.6,49.29,50.3,2270483,49.93,50.6,49.29,50.3,2270483,0.0,1.0
ZS,2019-02-26 00:00:00+00:00,50.0,50.1,49.48,50.03,1938714,50.0,50.1,49.48,50.03,1938714,0.0,1.0
ZS,2019-02-27 00:00:00+00:00,50.72,51.36,49.95,50.27,3252686,50.72,51.36,49.95,50.27,3252686,0.0,1.0
ZS,2019-02-28 00:00:00+00:00,49.68,51.0,49.08,51.0,2881578,49.68,51.0,49.08,51.0,2881578,0.0,1.0
ZS,2019-03-01 00:00:00+00:00,60.57,61.14,55.3,57.49,9658361,60.57,61.14,55.3,57.49,9658361,0.0,1.0
ZS,2019-03-04 00:00:00+00:00,58.03,61.64,56.61,60.61,4175948,58.03,61.64,56.61,60.61,4175948,0.0,1.0
ZS,2019-03-05 00:00:00+00:00,57.53,57.96,56.7,57.0,1748704,57.53,57.96,56.7,57.0,1748704,0.0,1.0
ZS,2019-03-06 00:00:00+00:00,58.27,59.25,57.2312,57.4,2371000,58.27,59.25,57.2312,57.4,2371000,0.0,1.0
ZS,2019-03-07 00:00:00+00:00,59.18,60.0,57.67,58.25,2242484,59.18,60.0,57.67,58.25,2242484,0.0,1.0
ZS,2019-03-08 00:00:00+00:00,60.54,60.71,57.02,58.23,2423555,60.54,60.71,57.02,58.23,2423555,0.0,1.0
ZS,2019-03-11 00:00:00+00:00,63.34,64.4,60.75,60.8,3668969,63.34,64.4,60.75,60.8,3668969,0.0,1.0
ZS,2019-03-12 00:00:00+00:00,63.65,65.0,62.5901,63.35,2297563,63.65,65.0,62.5901,63.35,2297563,0.0,1.0
ZS,2019-03-13 00:00:00+00:00,64.8,65.02,63.76,64.0,1889657,64.8,65.02,63.76,64.0,1889657,0.0,1.0
ZS,2019-03-14 00:00:00+00:00,66.94,67.33,64.8,65.0,2201390,66.94,67.33,64.8,65.0,2201390,0.0,1.0
ZS,2019-03-15 00:00:00+00:00,67.19,68.85,66.66,67.23,3089769,67.19,68.85,66.66,67.23,3089769,0.0,1.0
ZS,2019-03-18 00:00:00+00:00,67.28,68.48,66.18,67.39,1519451,67.28,68.48,66.18,67.39,1519451,0.0,1.0
ZS,2019-03-19 00:00:00+00:00,67.91,68.2229,66.68,68.0,1103889,67.91,68.2229,66.68,68.0,1103889,0.0,1.0
ZS,2019-03-20 00:00:00+00:00,67.49,68.3,66.55,67.74,1788214,67.49,68.3,66.55,67.74,1788214,0.0,1.0
ZS,2019-03-21 00:00:00+00:00,69.92,70.0,67.01,67.01,1550736,69.92,70.0,67.01,67.01,1550736,0.0,1.0
ZS,2019-03-22 00:00:00+00:00,66.01,70.9,65.43,69.9,3158924,66.01,70.9,65.43,69.9,3158924,0.0,1.0
ZS,2019-03-25 00:00:00+00:00,67.81,68.3,63.5,65.55,2430806,67.81,68.3,63.5,65.55,2430806,0.0,1.0
ZS,2019-03-26 00:00:00+00:00,71.03,72.69,67.93,68.67,4153164,71.03,72.69,67.93,68.67,4153164,0.0,1.0
ZS,2019-03-27 00:00:00+00:00,69.75,72.09,67.0,71.11,3130020,69.75,72.09,67.0,71.11,3130020,0.0,1.0
ZS,2019-03-28 00:00:00+00:00,71.05,71.99,69.28,69.98,2248237,71.05,71.99,69.28,69.98,2248237,0.0,1.0
ZS,2019-03-29 00:00:00+00:00,70.93,71.73,70.02,71.39,1782177,70.93,71.73,70.02,71.39,1782177,0.0,1.0
ZS,2019-04-01 00:00:00+00:00,70.74,72.94,69.56,72.0,1636085,70.74,72.94,69.56,72.0,1636085,0.0,1.0
ZS,2019-04-02 00:00:00+00:00,70.91,71.295,69.22,70.93,1460370,70.91,71.295,69.22,70.93,1460370,0.0,1.0
ZS,2019-04-03 00:00:00+00:00,69.34,71.46,69.31,71.3,1670609,69.34,71.46,69.31,71.3,1670609,0.0,1.0
ZS,2019-04-04 00:00:00+00:00,63.28,69.71,61.3901,69.71,7487740,63.28,69.71,61.3901,69.71,7487740,0.0,1.0
ZS,2019-04-05 00:00:00+00:00,63.14,64.7,62.5,63.5,2553851,63.14,64.7,62.5,63.5,2553851,0.0,1.0
ZS,2019-04-08 00:00:00+00:00,63.47,64.8,61.515,62.81,1602966,63.47,64.8,61.515,62.81,1602966,0.0,1.0
ZS,2019-04-09 00:00:00+00:00,64.94,65.615,63.51,64.71,2349549,64.94,65.615,63.51,64.71,2349549,0.0,1.0
ZS,2019-04-10 00:00:00+00:00,68.44,68.46,64.5,64.75,3403200,68.44,68.46,64.5,64.75,3403200,0.0,1.0
ZS,2019-04-11 00:00:00+00:00,67.75,68.82,66.69,68.23,1708946,67.75,68.82,66.69,68.23,1708946,0.0,1.0
ZS,2019-04-12 00:00:00+00:00,66.64,68.73,66.25,68.31,1241667,66.64,68.73,66.25,68.31,1241667,0.0,1.0
ZS,2019-04-15 00:00:00+00:00,67.04,67.9948,66.01,66.59,1269159,67.04,67.9948,66.01,66.59,1269159,0.0,1.0
ZS,2019-04-16 00:00:00+00:00,66.26,67.45,65.27,67.3,1378321,66.26,67.45,65.27,67.3,1378321,0.0,1.0
ZS,2019-04-17 00:00:00+00:00,62.43,66.5,62.06,66.44,2414915,62.43,66.5,62.06,66.44,2414915,0.0,1.0
ZS,2019-04-18 00:00:00+00:00,62.73,62.8,60.02,62.27,2081266,62.73,62.8,60.02,62.27,2081266,0.0,1.0
ZS,2019-04-22 00:00:00+00:00,64.26,64.48,62.4001,62.5,1234637,64.26,64.48,62.4001,62.5,1234637,0.0,1.0
ZS,2019-04-23 00:00:00+00:00,65.42,65.76,64.58,65.0,1170367,65.42,65.76,64.58,65.0,1170367,0.0,1.0
ZS,2019-04-24 00:00:00+00:00,64.99,66.26,64.07,65.93,1027155,64.99,66.26,64.07,65.93,1027155,0.0,1.0
ZS,2019-04-25 00:00:00+00:00,66.96,69.0,65.83,65.85,3386294,66.96,69.0,65.83,65.85,3386294,0.0,1.0
ZS,2019-04-26 00:00:00+00:00,66.94,67.7,65.265,66.77,1225711,66.94,67.7,65.265,66.77,1225711,0.0,1.0
ZS,2019-04-29 00:00:00+00:00,68.2,69.5,66.87,66.87,1776794,68.2,69.5,66.87,66.87,1776794,0.0,1.0
ZS,2019-04-30 00:00:00+00:00,68.31,69.1995,66.43,67.96,1293025,68.31,69.1995,66.43,67.96,1293025,0.0,1.0
ZS,2019-05-01 00:00:00+00:00,66.17,69.4,65.97,68.98,1551938,66.17,69.4,65.97,68.98,1551938,0.0,1.0
ZS,2019-05-02 00:00:00+00:00,65.67,67.15,64.435,65.88,1741697,65.67,67.15,64.435,65.88,1741697,0.0,1.0
ZS,2019-05-03 00:00:00+00:00,67.4,67.57,65.11,66.32,1147692,67.4,67.57,65.11,66.32,1147692,0.0,1.0
ZS,2019-05-06 00:00:00+00:00,69.5,69.99,63.405,65.01,2097443,69.5,69.99,63.405,65.01,2097443,0.0,1.0
ZS,2019-05-07 00:00:00+00:00,66.36,69.95,64.8,68.89,2758101,66.36,69.95,64.8,68.89,2758101,0.0,1.0
ZS,2019-05-08 00:00:00+00:00,67.61,68.1899,65.59,66.33,1305003,67.61,68.1899,65.59,66.33,1305003,0.0,1.0
ZS,2019-05-09 00:00:00+00:00,68.62,69.0,65.395,66.91,1867984,68.62,69.0,65.395,66.91,1867984,0.0,1.0
ZS,2019-05-10 00:00:00+00:00,73.55,74.59,68.2342,68.76,5344959,73.55,74.59,68.2342,68.76,5344959,0.0,1.0
ZS,2019-05-13 00:00:00+00:00,68.09,72.52,67.51,71.62,3355682,68.09,72.52,67.51,71.62,3355682,0.0,1.0
ZS,2019-05-14 00:00:00+00:00,72.05,72.86,69.7,69.97,2503763,72.05,72.86,69.7,69.97,2503763,0.0,1.0
ZS,2019-05-15 00:00:00+00:00,75.02,75.9,71.0864,71.65,2661178,75.02,75.9,71.0864,71.65,2661178,0.0,1.0
ZS,2019-05-16 00:00:00+00:00,78.66,79.33,75.13,75.13,2544531,78.66,79.33,75.13,75.13,2544531,0.0,1.0
ZS,2019-05-17 00:00:00+00:00,78.79,80.38,77.54,77.68,2481155,78.79,80.38,77.54,77.68,2481155,0.0,1.0
ZS,2019-05-20 00:00:00+00:00,76.64,77.89,74.82,77.6,2121698,76.64,77.89,74.82,77.6,2121698,0.0,1.0
ZS,2019-05-21 00:00:00+00:00,76.09,78.19,75.51,77.53,1651275,76.09,78.19,75.51,77.53,1651275,0.0,1.0
ZS,2019-05-22 00:00:00+00:00,75.89,77.89,75.31,75.31,1531380,75.89,77.89,75.31,75.31,1531380,0.0,1.0
ZS,2019-05-23 00:00:00+00:00,73.45,75.31,72.19,75.25,2554388,73.45,75.31,72.19,75.25,2554388,0.0,1.0
ZS,2019-05-24 00:00:00+00:00,73.76,75.11,72.856,74.11,1589039,73.76,75.11,72.856,74.11,1589039,0.0,1.0
ZS,2019-05-28 00:00:00+00:00,74.24,76.76,73.6068,74.58,2385491,74.24,76.76,73.6068,74.58,2385491,0.0,1.0
ZS,2019-05-29 00:00:00+00:00,71.15,73.04,70.58,72.88,3161988,71.15,73.04,70.58,72.88,3161988,0.0,1.0
ZS,2019-05-30 00:00:00+00:00,72.99,74.55,71.55,71.84,4186500,72.99,74.55,71.55,71.84,4186500,0.0,1.0
ZS,2019-05-31 00:00:00+00:00,68.63,72.72,66.42,71.98,5813428,68.63,72.72,66.42,71.98,5813428,0.0,1.0
ZS,2019-06-03 00:00:00+00:00,66.9,69.6,65.3039,68.66,3906384,66.9,69.6,65.3039,68.66,3906384,0.0,1.0
ZS,2019-06-04 00:00:00+00:00,71.96,72.125,67.26,68.0,3323813,71.96,72.125,67.26,68.0,3323813,0.0,1.0
ZS,2019-06-05 00:00:00+00:00,72.45,74.02,71.21,72.97,2554517,72.45,74.02,71.21,72.97,2554517,0.0,1.0
ZS,2019-06-06 00:00:00+00:00,72.33,73.17,71.07,72.5,1926152,72.33,73.17,71.07,72.5,1926152,0.0,1.0
ZS,2019-06-07 00:00:00+00:00,75.51,76.0,72.45,72.5,3024200,75.51,76.0,72.45,72.5,3024200,0.0,1.0
ZS,2019-06-10 00:00:00+00:00,76.92,79.39,76.61,76.76,2584244,76.92,79.39,76.61,76.76,2584244,0.0,1.0
ZS,2019-06-11 00:00:00+00:00,75.83,78.1425,73.1101,77.18,2842317,75.83,78.1425,73.1101,77.18,2842317,0.0,1.0
ZS,2019-06-12 00:00:00+00:00,77.17,77.33,74.41,76.0,1433423,77.17,77.33,74.41,76.0,1433423,0.0,1.0
ZS,2019-06-13 00:00:00+00:00,79.72,80.2,76.51,77.39,4243205,79.72,80.2,76.51,77.39,4243205,0.0,1.0
ZS,2019-06-14 00:00:00+00:00,77.67,79.71,76.84,79.7,1949186,77.67,79.71,76.84,79.7,1949186,0.0,1.0
ZS,2019-06-17 00:00:00+00:00,76.74,78.98,75.8,78.43,2101667,76.74,78.98,75.8,78.43,2101667,0.0,1.0
ZS,2019-06-18 00:00:00+00:00,78.0,78.93,76.61,77.92,2320346,78.0,78.93,76.61,77.92,2320346,0.0,1.0
ZS,2019-06-19 00:00:00+00:00,79.88,80.07,77.32,78.63,2642505,79.88,80.07,77.32,78.63,2642505,0.0,1.0
ZS,2019-06-20 00:00:00+00:00,79.18,82.25,78.18,80.8,3184528,79.18,82.25,78.18,80.8,3184528,0.0,1.0
ZS,2019-06-21 00:00:00+00:00,77.24,78.89,76.85,78.89,2786690,77.24,78.89,76.85,78.89,2786690,0.0,1.0
ZS,2019-06-24 00:00:00+00:00,75.46,77.8,74.3011,77.72,2691255,75.46,77.8,74.3011,77.72,2691255,0.0,1.0
ZS,2019-06-25 00:00:00+00:00,73.82,76.26,73.05,75.48,2093596,73.82,76.26,73.05,75.48,2093596,0.0,1.0
ZS,2019-06-26 00:00:00+00:00,74.3,75.99,73.9008,74.85,1741675,74.3,75.99,73.9008,74.85,1741675,0.0,1.0
ZS,2019-06-27 00:00:00+00:00,77.5,78.09,74.82,75.96,2244038,77.5,78.09,74.82,75.96,2244038,0.0,1.0
ZS,2019-06-28 00:00:00+00:00,76.64,78.01,76.3409,78.01,8153468,76.64,78.01,76.3409,78.01,8153468,0.0,1.0
ZS,2019-07-01 00:00:00+00:00,76.61,78.4,75.0,78.23,1524531,76.61,78.4,75.0,78.23,1524531,0.0,1.0
ZS,2019-07-02 00:00:00+00:00,78.96,79.64,76.5,76.83,2048353,78.96,79.64,76.5,76.83,2048353,0.0,1.0
ZS,2019-07-03 00:00:00+00:00,80.64,80.93,78.5,79.16,3214998,80.64,80.93,78.5,79.16,3214998,0.0,1.0
ZS,2019-07-05 00:00:00+00:00,83.06,83.422,79.02,80.53,2726319,83.06,83.422,79.02,80.53,2726319,0.0,1.0
ZS,2019-07-08 00:00:00+00:00,83.79,84.57,81.2,82.57,2850488,83.79,84.57,81.2,82.57,2850488,0.0,1.0
ZS,2019-07-09 00:00:00+00:00,84.31,84.41,82.55,83.01,1463777,84.31,84.41,82.55,83.01,1463777,0.0,1.0
ZS,2019-07-10 00:00:00+00:00,83.29,85.5,83.16,84.62,2188989,83.29,85.5,83.16,84.62,2188989,0.0,1.0
ZS,2019-07-11 00:00:00+00:00,82.28,84.2415,80.44,83.85,1853249,82.28,84.2415,80.44,83.85,1853249,0.0,1.0
ZS,2019-07-12 00:00:00+00:00,81.87,82.8,80.61,82.4,1070913,81.87,82.8,80.61,82.4,1070913,0.0,1.0
ZS,2019-07-15 00:00:00+00:00,83.79,84.645,81.93,82.44,1628906,83.79,84.645,81.93,82.44,1628906,0.0,1.0
ZS,2019-07-16 00:00:00+00:00,82.59,84.84,81.88,83.88,1691448,82.59,84.84,81.88,83.88,1691448,0.0,1.0
ZS,2019-07-17 00:00:00+00:00,82.0,83.18,81.15,82.95,1687963,82.0,83.18,81.15,82.95,1687963,0.0,1.0
ZS,2019-07-18 00:00:00+00:00,82.38,82.53,81.01,81.83,1644243,82.38,82.53,81.01,81.83,1644243,0.0,1.0
ZS,2019-07-19 00:00:00+00:00,82.68,85.5,82.53,83.79,1844239,82.68,85.5,82.53,83.79,1844239,0.0,1.0
ZS,2019-07-22 00:00:00+00:00,84.0,85.15,83.02,83.25,1156342,84.0,85.15,83.02,83.25,1156342,0.0,1.0
ZS,2019-07-23 00:00:00+00:00,84.0,85.1,82.53,85.0,1277184,84.0,85.1,82.53,85.0,1277184,0.0,1.0
ZS,2019-07-24 00:00:00+00:00,86.69,86.84,82.9429,83.81,2084472,86.69,86.84,82.9429,83.81,2084472,0.0,1.0
ZS,2019-07-25 00:00:00+00:00,86.42,86.67,84.7806,86.51,1623422,86.42,86.67,84.7806,86.51,1623422,0.0,1.0
ZS,2019-07-26 00:00:00+00:00,88.21,89.54,86.7,87.0,2000604,88.21,89.54,86.7,87.0,2000604,0.0,1.0
ZS,2019-07-29 00:00:00+00:00,85.57,88.68,82.52,88.5,2595291,85.57,88.68,82.52,88.5,2595291,0.0,1.0
ZS,2019-07-30 00:00:00+00:00,84.68,85.93,83.86,84.7,1159218,84.68,85.93,83.86,84.7,1159218,0.0,1.0
ZS,2019-07-31 00:00:00+00:00,84.27,86.29,83.0,85.2,1743957,84.27,86.29,83.0,85.2,1743957,0.0,1.0
ZS,2019-08-01 00:00:00+00:00,85.26,85.92,83.6612,84.83,1801396,85.26,85.92,83.6612,84.83,1801396,0.0,1.0
ZS,2019-08-02 00:00:00+00:00,83.48,84.5,81.04,84.14,2071998,83.48,84.5,81.04,84.14,2071998,0.0,1.0
ZS,2019-08-05 00:00:00+00:00,78.17,80.198,76.27,80.0,2863438,78.17,80.198,76.27,80.0,2863438,0.0,1.0
ZS,2019-08-06 00:00:00+00:00,79.94,81.7,79.21,79.91,2186859,79.94,81.7,79.21,79.91,2186859,0.0,1.0
ZS,2019-08-07 00:00:00+00:00,81.22,81.73,77.3,79.0,1681899,81.22,81.73,77.3,79.0,1681899,0.0,1.0
ZS,2019-08-08 00:00:00+00:00,84.72,84.99,81.75,82.88,1589955,84.72,84.99,81.75,82.88,1589955,0.0,1.0
ZS,2019-08-09 00:00:00+00:00,85.18,86.41,84.11,84.39,1337604,85.18,86.41,84.11,84.39,1337604,0.0,1.0
ZS,2019-08-12 00:00:00+00:00,83.21,84.93,82.25,84.7,1538638,83.21,84.93,82.25,84.7,1538638,0.0,1.0
ZS,2019-08-13 00:00:00+00:00,85.04,85.59,82.51,83.03,1128309,85.04,85.59,82.51,83.03,1128309,0.0,1.0
ZS,2019-08-14 00:00:00+00:00,81.5,83.65,79.24,83.36,2121750,81.5,83.65,79.24,83.36,2121750,0.0,1.0
ZS,2019-08-15 00:00:00+00:00,79.18,82.6989,78.205,82.26,1845328,79.18,82.6989,78.205,82.26,1845328,0.0,1.0
ZS,2019-08-16 00:00:00+00:00,80.91,81.8863,79.9,80.0,1577978,80.91,81.8863,79.9,80.0,1577978,0.0,1.0
ZS,2019-08-19 00:00:00+00:00,71.8,80.45,71.1,80.28,8807748,71.8,80.45,71.1,80.28,8807748,0.0,1.0
ZS,2019-08-20 00:00:00+00:00,70.8,71.7093,69.87,71.5,3640539,70.8,71.7093,69.87,71.5,3640539,0.0,1.0
ZS,2019-08-21 00:00:00+00:00,72.99,74.5101,71.34,71.56,2748842,72.99,74.5101,71.34,71.56,2748842,0.0,1.0
ZS,2019-08-22 00:00:00+00:00,72.54,73.7885,70.82,73.65,1870807,72.54,73.7885,70.82,73.65,1870807,0.0,1.0
ZS,2019-08-23 00:00:00+00:00,71.28,74.34,71.0,72.5,1902466,71.28,74.34,71.0,72.5,1902466,0.0,1.0
ZS,2019-08-26 00:00:00+00:00,71.78,72.46,70.06,72.1,1716912,71.78,72.46,70.06,72.1,1716912,0.0,1.0
ZS,2019-08-27 00:00:00+00:00,71.46,72.95,70.16,72.38,963978,71.46,72.95,70.16,72.38,963978,0.0,1.0
ZS,2019-08-28 00:00:00+00:00,69.16,70.92,68.5003,70.92,1695251,69.16,70.92,68.5003,70.92,1695251,0.0,1.0
ZS,2019-08-29 00:00:00+00:00,70.51,70.87,68.95,70.2,1506994,70.51,70.87,68.95,70.2,1506994,0.0,1.0
ZS,2019-08-30 00:00:00+00:00,68.74,71.2529,67.78,70.89,1960501,68.74,71.2529,67.78,70.89,1960501,0.0,1.0
ZS,2019-09-03 00:00:00+00:00,65.67,68.9,65.2963,68.09,2333603,65.67,68.9,65.2963,68.09,2333603,0.0,1.0
ZS,2019-09-04 00:00:00+00:00,67.91,68.01,66.03,66.52,2624927,67.91,68.01,66.03,66.52,2624927,0.0,1.0
ZS,2019-09-05 00:00:00+00:00,66.98,68.94,63.69,68.94,4722580,66.98,68.94,63.69,68.94,4722580,0.0,1.0
ZS,2019-09-06 00:00:00+00:00,64.05,66.48,63.87,65.86,3384339,64.05,66.48,63.87,65.86,3384339,0.0,1.0
ZS,2019-09-09 00:00:00+00:00,62.02,65.39,60.56,64.31,5137931,62.02,65.39,60.56,64.31,5137931,0.0,1.0
ZS,2019-09-10 00:00:00+00:00,61.6,64.49,60.03,60.94,6961651,61.6,64.49,60.03,60.94,6961651,0.0,1.0
ZS,2019-09-11 00:00:00+00:00,49.67,50.16,46.04,48.36,26845815,49.67,50.16,46.04,48.36,26845815,0.0,1.0
ZS,2019-09-12 00:00:00+00:00,49.59,51.4,48.4175,50.7,7085776,49.59,51.4,48.4175,50.7,7085776,0.0,1.0
ZS,2019-09-13 00:00:00+00:00,47.48,49.4,47.28,49.34,4892837,47.48,49.4,47.28,49.34,4892837,0.0,1.0
ZS,2019-09-16 00:00:00+00:00,47.62,48.725,46.8525,47.02,2863849,47.62,48.725,46.8525,47.02,2863849,0.0,1.0
ZS,2019-09-17 00:00:00+00:00,50.64,51.55,48.0,48.05,7099006,50.64,51.55,48.0,48.05,7099006,0.0,1.0
ZS,2019-09-18 00:00:00+00:00,51.95,52.62,49.8601,50.75,6950138,51.95,52.62,49.8601,50.75,6950138,0.0,1.0
ZS,2019-09-19 00:00:00+00:00,50.35,53.15,48.91,52.16,5463851,50.35,53.15,48.91,52.16,5463851,0.0,1.0
ZS,2019-09-20 00:00:00+00:00,51.45,52.36,50.36,50.67,6971671,51.45,52.36,50.36,50.67,6971671,0.0,1.0
ZS,2019-09-23 00:00:00+00:00,50.32,52.08,50.22,51.2,2982329,50.32,52.08,50.22,51.2,2982329,0.0,1.0
ZS,2019-09-24 00:00:00+00:00,49.23,51.98,48.93,51.45,3346858,49.23,51.98,48.93,51.45,3346858,0.0,1.0
ZS,2019-09-25 00:00:00+00:00,48.89,49.38,47.37,48.87,3054605,48.89,49.38,47.37,48.87,3054605,0.0,1.0
ZS,2019-09-26 00:00:00+00:00,48.77,49.885,48.45,49.2,2365856,48.77,49.885,48.45,49.2,2365856,0.0,1.0
ZS,2019-09-27 00:00:00+00:00,46.99,49.0,46.31,48.86,2895378,46.99,49.0,46.31,48.86,2895378,0.0,1.0
ZS,2019-09-30 00:00:00+00:00,47.26,47.73,46.06,46.87,2129732,47.26,47.73,46.06,46.87,2129732,0.0,1.0
ZS,2019-10-01 00:00:00+00:00,47.02,47.65,46.03,47.4,2177719,47.02,47.65,46.03,47.4,2177719,0.0,1.0
ZS,2019-10-02 00:00:00+00:00,46.94,47.2,46.12,46.46,2298877,46.94,47.2,46.12,46.46,2298877,0.0,1.0
ZS,2019-10-03 00:00:00+00:00,48.97,49.31,46.68,47.6,3232061,48.97,49.31,46.68,47.6,3232061,0.0,1.0
ZS,2019-10-04 00:00:00+00:00,49.21,49.77,47.88,49.31,1916820,49.21,49.77,47.88,49.31,1916820,0.0,1.0
ZS,2019-10-07 00:00:00+00:00,49.88,50.58,49.247,49.37,2728182,49.88,50.58,49.247,49.37,2728182,0.0,1.0
ZS,2019-10-08 00:00:00+00:00,46.9,49.385,46.82,49.36,2444405,46.9,49.385,46.82,49.36,2444405,0.0,1.0
ZS,2019-10-09 00:00:00+00:00,48.22,48.74,47.37,47.37,1351827,48.22,48.74,47.37,47.37,1351827,0.0,1.0
ZS,2019-10-10 00:00:00+00:00,47.3,48.24,47.03,48.17,2337409,47.3,48.24,47.03,48.17,2337409,0.0,1.0
ZS,2019-10-11 00:00:00+00:00,48.12,48.67,47.1549,47.88,2348595,48.12,48.67,47.1549,47.88,2348595,0.0,1.0
ZS,2019-10-14 00:00:00+00:00,47.5,48.2799,47.26,48.15,1891170,47.5,48.2799,47.26,48.15,1891170,0.0,1.0
ZS,2019-10-15 00:00:00+00:00,46.385,47.94,46.16,47.59,2459615,46.385,47.94,46.16,47.59,2459615,0.0,1.0
ZS,2019-10-16 00:00:00+00:00,45.65,46.0,44.5,45.1,2637014,45.65,46.0,44.5,45.1,2637014,0.0,1.0
ZS,2019-10-17 00:00:00+00:00,45.15,45.9101,44.78,45.73,1348489,45.15,45.9101,44.78,45.73,1348489,0.0,1.0
ZS,2019-10-18 00:00:00+00:00,42.84,45.15,41.65,44.89,5720311,42.84,45.15,41.65,44.89,5720311,0.0,1.0
ZS,2019-10-21 00:00:00+00:00,42.17,43.3163,41.87,42.87,2239556,42.17,43.3163,41.87,42.87,2239556,0.0,1.0
ZS,2019-10-22 00:00:00+00:00,40.75,43.05,40.48,42.6,2605482,40.75,43.05,40.48,42.6,2605482,0.0,1.0
ZS,2019-10-23 00:00:00+00:00,41.09,42.1,40.05,40.21,2819104,41.09,42.1,40.05,40.21,2819104,0.0,1.0
ZS,2019-10-24 00:00:00+00:00,43.33,43.41,41.11,41.66,2812926,43.33,43.41,41.11,41.66,2812926,0.0,1.0
ZS,2019-10-25 00:00:00+00:00,42.86,43.45,41.92,43.38,1412373,42.86,43.45,41.92,43.38,1412373,0.0,1.0
ZS,2019-10-28 00:00:00+00:00,42.41,43.455,42.18,43.34,1338783,42.41,43.455,42.18,43.34,1338783,0.0,1.0
ZS,2019-10-29 00:00:00+00:00,43.12,44.11,42.51,42.66,1580471,43.12,44.11,42.51,42.66,1580471,0.0,1.0
ZS,2019-10-30 00:00:00+00:00,45.16,45.58,42.4205,43.7,3498416,45.16,45.58,42.4205,43.7,3498416,0.0,1.0
ZS,2019-10-31 00:00:00+00:00,43.98,45.5,42.4396,45.3,2169168,43.98,45.5,42.4396,45.3,2169168,0.0,1.0
ZS,2019-11-01 00:00:00+00:00,45.0,45.0,43.28,44.0,1596175,45.0,45.0,43.28,44.0,1596175,0.0,1.0
ZS,2019-11-04 00:00:00+00:00,44.36,45.44,44.04,45.21,1404414,44.36,45.44,44.04,45.21,1404414,0.0,1.0
ZS,2019-11-05 00:00:00+00:00,44.43,45.23,43.45,44.7,1600287,44.43,45.23,43.45,44.7,1600287,0.0,1.0
ZS,2019-11-06 00:00:00+00:00,43.91,45.64,43.43,44.89,1830440,43.91,45.64,43.43,44.89,1830440,0.0,1.0
ZS,2019-11-07 00:00:00+00:00,42.55,44.5,42.29,44.5,2192241,42.55,44.5,42.29,44.5,2192241,0.0,1.0
ZS,2019-11-08 00:00:00+00:00,43.9,44.01,42.34,42.55,2131390,43.9,44.01,42.34,42.55,2131390,0.0,1.0
ZS,2019-11-11 00:00:00+00:00,44.07,44.44,43.37,43.8,1050253,44.07,44.44,43.37,43.8,1050253,0.0,1.0
ZS,2019-11-12 00:00:00+00:00,44.77,45.35,44.2,44.6,1992956,44.77,45.35,44.2,44.6,1992956,0.0,1.0
ZS,2019-11-13 00:00:00+00:00,44.82,45.224,44.38,44.81,1213474,44.82,45.224,44.38,44.81,1213474,0.0,1.0
ZS,2019-11-14 00:00:00+00:00,45.32,46.06,44.83,44.83,1562842,45.32,46.06,44.83,44.83,1562842,0.0,1.0
ZS,2019-11-15 00:00:00+00:00,45.83,46.05,44.6,45.6,1895938,45.83,46.05,44.6,45.6,1895938,0.0,1.0
ZS,2019-11-18 00:00:00+00:00,44.51,46.0899,44.45,46.0,2756464,44.51,46.0899,44.45,46.0,2756464,0.0,1.0
ZS,2019-11-19 00:00:00+00:00,46.22,46.68,45.06,45.24,3062962,46.22,46.68,45.06,45.24,3062962,0.0,1.0
ZS,2019-11-20 00:00:00+00:00,46.6,47.665,45.6,46.55,2563625,46.6,47.665,45.6,46.55,2563625,0.0,1.0
ZS,2019-11-21 00:00:00+00:00,45.42,46.95,45.13,46.77,2135901,45.42,46.95,45.13,46.77,2135901,0.0,1.0
ZS,2019-11-22 00:00:00+00:00,46.32,46.45,45.22,45.96,1534908,46.32,46.45,45.22,45.96,1534908,0.0,1.0
ZS,2019-11-25 00:00:00+00:00,50.39,51.06,48.055,48.16,5604403,50.39,51.06,48.055,48.16,5604403,0.0,1.0
ZS,2019-11-26 00:00:00+00:00,51.66,52.68,50.0652,50.32,4049159,51.66,52.68,50.0652,50.32,4049159,0.0,1.0
ZS,2019-11-27 00:00:00+00:00,52.06,52.68,51.4,52.0,2250899,52.06,52.68,51.4,52.0,2250899,0.0,1.0
